"id","wbn","length","width","height","weight","volume","real_volume","mode","created_at_utc","created_at_ist"
4139,"1490826575727941","24.1","20.6","6.0","40.0","1741.051","2966.847","semi","2026-01-28T07:57:21.863Z","28-01-2026 13:27:21"
4138,"1490826584400963","15.3","7.4","5.2","120.0","507.984","593.045","semi","2026-01-28T07:57:17.580Z","28-01-2026 13:27:17"
4137,"1490826572751386","15.1","11.4","5.6","70.0","673.232","962.667","semi","2026-01-28T07:57:13.148Z","28-01-2026 13:27:13"
4136,"1490826596098044","16.6","11.2","4.8","110.0","437.389","901.160","semi","2026-01-28T07:57:09.682Z","28-01-2026 13:27:09"
4135,"1490826591340520","14.1","11.6","5.5","60.0","486.170","906.211","semi","2026-01-28T07:57:05.427Z","28-01-2026 13:27:05"
4134,"34323019636325","25.9","22.5","6.7","50.00","2274.493","3882.955","semi","2026-01-28T07:57:01.644Z","28-01-2026 13:27:01"
4133,"27685711107256","16.3","13.4","5.6","440.0","695.381","1218.030","semi","2026-01-28T07:56:49.157Z","28-01-2026 13:26:49"
4132,"44172610373376","21.1","20.1","13.0","60.0","3141.933","5502.444","semi","2026-01-28T07:56:45.649Z","28-01-2026 13:26:45"
4131,"1490826518949036","15.0","11.9","3.7","130.0","323.287","666.691","semi","2026-01-28T07:56:40.842Z","28-01-2026 13:26:40"
4130,"1490826535812843","12.8","7.3","6.5","90.00","468.689","608.350","semi","2026-01-28T07:56:35.639Z","28-01-2026 13:26:35"
4129,"1490826571123735","15.2","12.4","6.7","130.0","709.522","1261.290","semi","2026-01-28T07:56:31.936Z","28-01-2026 13:26:31"
4128,"1490826571773350","21.6","15.3","5.5","60.00","1150.197","1802.308","semi","2026-01-28T07:56:27.956Z","28-01-2026 13:26:27"
4127,"7269564061712","17.1","13.5","6.7","170.0","1044.777","1545.138","semi","2026-01-28T07:56:21.780Z","28-01-2026 13:26:21"
4126,"27813710295282","17.4","13.7","1.9","500.0","384.280","446.780","semi","2026-01-28T07:56:17.840Z","28-01-2026 13:26:17"
4125,"1490826571080766","14.6","13.4","3.8","50.0","499.797","740.855","semi","2026-01-28T07:56:11.071Z","28-01-2026 13:26:11"
4124,"1490826576679344","15.7","14.6","5.4","40.0","669.271","1233.705","semi","2026-01-28T07:56:06.331Z","28-01-2026 13:26:06"
4123,"1490826564300640","17.0","13.0","5.6","30.00","717.713","1227.652","semi","2026-01-28T07:56:02.551Z","28-01-2026 13:26:02"
4122,"34323019648785","18.1","12.6","5.8","250.0","638.768","1333.255","semi","2026-01-28T07:55:57.324Z","28-01-2026 13:25:57"
4121,"34323019650480","15.1","14.0","3.7","230.0","404.088","790.349","semi","2026-01-28T07:55:51.638Z","28-01-2026 13:25:51"
4120,"1490826571619490","17.7","13.7","4.8","80.00","776.939","1157.717","semi","2026-01-28T07:55:43.391Z","28-01-2026 13:25:43"
4119,"1490826594665800","18.5","14.4","3.2","50.00","502.485","858.351","semi","2026-01-28T07:55:37.788Z","28-01-2026 13:25:37"
4118,"1490826571773405","16.6","11.0","6.2","60.00","748.327","1132.067","semi","2026-01-28T07:55:30.988Z","28-01-2026 13:25:30"
4117,"1490826591967856","15.6","14.7","3.5","130.0","454.278","794.914","semi","2026-01-28T07:55:27.714Z","28-01-2026 13:25:27"
4116,"1490826564296683","19.9","14.6","2.5","40.0","551.584","716.846","semi","2026-01-28T07:55:24.444Z","28-01-2026 13:25:24"
4115,"21033410021162","12.6","9.7","3.9","180.0","457.718","481.178","semi","2026-01-28T07:55:20.615Z","28-01-2026 13:25:20"
4114,"5662089482686","18.2","14.3","5.7","170.0","671.273","1488.888","semi","2026-01-28T07:55:16.776Z","28-01-2026 13:25:16"
4113,"30634810201876","14.6","10.4","5.5","90.00","592.463","832.035","semi","2026-01-28T07:55:09.237Z","28-01-2026 13:25:09"
4112,"1490826575078746","10.5","10.2","5.3","110.0","517.021","564.728","semi","2026-01-28T07:55:04.492Z","28-01-2026 13:25:04"
4111,"40441725725172","13.7","11.7","6.5","100.0","759.293","1039.301","semi","2026-01-28T07:55:00.479Z","28-01-2026 13:25:00"
4110,"44172610378125","20.8","16.7","1.3","210.0","330.475","453.996","semi","2026-01-28T07:54:55.367Z","28-01-2026 13:24:55"
4109,"1490826517016605","15.0","12.7","6.4","60.0","640.100","1221.835","semi","2026-01-28T07:54:46.580Z","28-01-2026 13:24:46"
4108,"1490826591365565","13.7","12.3","5.7","50.00","410.321","966.632","semi","2026-01-28T07:54:42.875Z","28-01-2026 13:24:42"
4107,"34323019546681","18.4","17.1","4.2","60.00","681.698","1324.499","semi","2026-01-28T07:54:37.122Z","28-01-2026 13:24:37"
4106,"1490826591396494","20.9","17.1","6.4","50.0","1536.443","2270.090","semi","2026-01-28T07:54:27.105Z","28-01-2026 13:24:27"
4105,"1490826598855204","29.4","29.2","4.7","250.0","1965.567","4055.753","semi","2026-01-28T07:54:23.514Z","28-01-2026 13:24:23"
4104,"1490826595852753","18.6","18.6","4.0","290.0","842.864","1379.157","semi","2026-01-28T07:54:19.103Z","28-01-2026 13:24:19"
4103,"1490826594701662","17.5","17.3","4.2","150.0","558.304","1277.171","semi","2026-01-28T07:54:04.651Z","28-01-2026 13:24:04"
4102,"1490826568329033","17.5","14.0","9.0","100.0","1712.315","2224.049","semi","2026-01-28T07:54:01.198Z","28-01-2026 13:24:01"
4101,"47758410005736","15.4","10.0","5.7","180.0","784.246","875.437","semi","2026-01-28T07:53:55.540Z","28-01-2026 13:23:55"
4100,"1490826591432290","25.2","20.5","9.4","200.0","2701.965","4882.008","semi","2026-01-28T07:53:51.836Z","28-01-2026 13:23:51"
4099,"1490826594346924","16.3","11.1","4.2","550.0","138.657","759.782","semi","2026-01-28T07:53:47.069Z","28-01-2026 13:23:47"
4098,"1490826553265965","17.2","13.6","5.7","70.0","695.730","1336.196","semi","2026-01-28T07:53:43.689Z","28-01-2026 13:23:43"
4097,"44172610374463","13.8","10.1","2.7","60.00","321.856","371.175","semi","2026-01-28T07:53:40.613Z","28-01-2026 13:23:40"
4096,"1490826596981993","20.7","14.5","9.0","120.0","1388.663","2702.190","semi","2026-01-28T07:53:28.611Z","28-01-2026 13:23:28"
4095,"47758410005725","15.8","14.0","3.7","180.0","547.755","826.457","semi","2026-01-28T07:53:24.169Z","28-01-2026 13:23:24"
4094,"1490826564296635","22.9","15.7","8.5","40.00","1680.722","3057.684","semi","2026-01-28T07:53:20.454Z","28-01-2026 13:23:20"
4093,"47758410005703","14.7","14.2","4.7","180.0","450.999","987.415","semi","2026-01-28T07:53:16.900Z","28-01-2026 13:23:16"
4092,"1490826591937852","20.7","19.8","2.9","40.0","431.057","1199.085","semi","2026-01-28T07:53:13.221Z","28-01-2026 13:23:13"
4091,"1490826534587062","16.3","13.6","5.7","40.0","683.321","1271.332","semi","2026-01-28T07:53:07.691Z","28-01-2026 13:23:07"
4090,"44172610380181","16.3","15.3","8.6","60.00","1279.503","2135.349","semi","2026-01-28T07:53:03.494Z","28-01-2026 13:23:03"
4089,"47758410005563","17.5","13.6","9.6","180.0","1452.255","2296.764","semi","2026-01-28T07:52:59.120Z","28-01-2026 13:22:59"
4088,"47758410005666","13.3","12.9","4.8","170.0","538.127","822.565","semi","2026-01-28T07:52:53.919Z","28-01-2026 13:22:53"
4087,"1490826570354030","14.6","13.0","4.2","50.0","459.579","802.902","semi","2026-01-28T07:52:49.493Z","28-01-2026 13:22:49"
4086,"1490826574006453","17.2","11.4","5.1","70.0","776.808","1007.621","semi","2026-01-28T07:52:46.171Z","28-01-2026 13:22:46"
4085,"1490826591537080","16.3","12.5","4.2","80.0","446.162","858.120","semi","2026-01-28T07:52:37.629Z","28-01-2026 13:22:37"
4084,"1490826594649324","17.0","16.1","2.7","60.0","364.119","743.022","semi","2026-01-28T07:52:33.031Z","28-01-2026 13:22:33"
4083,"1652613477213","30.7","27.8","9.3","100.0","4646.966","7963.882","semi","2026-01-28T07:52:28.339Z","28-01-2026 13:22:28"
4082,"29656813694235","16.4","12.7","8.6","680.0","1167.699","1799.343","semi","2026-01-28T07:52:23.000Z","28-01-2026 13:22:23"
4081,"43863810253455","11.8","11.1","3.7","190.0","276.536","482.129","semi","2026-01-28T07:52:16.640Z","28-01-2026 13:22:16"
4080,"1490826581169026","11.8","11.1","3.7","30.0","276.536","482.129","semi","2026-01-28T07:52:08.249Z","28-01-2026 13:22:08"
4079,"1490826594495033","15.0","12.2","6.1","40.0","777.815","1116.281","semi","2026-01-28T07:52:04.238Z","28-01-2026 13:22:04"
4078,"44172610373472","17.8","14.5","2.0","50.00","332.528","502.495","semi","2026-01-28T07:51:57.770Z","28-01-2026 13:21:57"
4077,"1490826528798493","11.6","11.5","5.9","90.00","644.672","779.716","semi","2026-01-28T07:51:53.309Z","28-01-2026 13:21:53"
4076,"1490826561670073","23.3","18.3","2.7","470.0","555.247","1161.533","semi","2026-01-28T07:51:45.113Z","28-01-2026 13:21:45"
4075,"1490826553090696","22.2","17.4","5.2","90.00","1025.776","2022.059","semi","2026-01-28T07:51:40.887Z","28-01-2026 13:21:40"
4074,"1490826570874233","12.8","12.4","5.2","120.0","771.794","830.230","semi","2026-01-28T07:51:35.685Z","28-01-2026 13:21:35"
4073,"1490826597155700","16.4","13.1","5.3","270.0","718.897","1143.780","semi","2026-01-28T07:51:32.270Z","28-01-2026 13:21:32"
4072,"44172610377370","17.9","13.8","6.8","100.0","887.828","1689.272","semi","2026-01-28T07:51:27.721Z","28-01-2026 13:21:27"
4071,"34088610060793","20.6","14.2","7.3","160.0","1348.155","2143.107","semi","2026-01-28T07:51:23.381Z","28-01-2026 13:21:23"
4070,"1490826599448351","17.8","14.1","5.2","80.00","735.178","1308.013","semi","2026-01-28T07:51:19.031Z","28-01-2026 13:21:19"
4069,"44172610373365","14.6","13.0","5.1","90.00","567.922","961.715","semi","2026-01-28T07:51:13.982Z","28-01-2026 13:21:13"
4068,"1490826556678292","19.2","14.2","6.9","90.00","1214.936","1888.467","semi","2026-01-28T07:51:05.126Z","28-01-2026 13:21:05"
4067,"1490826603465264","16.3","13.1","5.7","60.00","709.918","1222.582","semi","2026-01-28T07:51:01.241Z","28-01-2026 13:21:01"
4066,"44172610373940","15.9","11.7","5.2","100.0","520.801","968.306","semi","2026-01-28T07:50:56.578Z","28-01-2026 13:20:56"
4065,"1490826578172536","14.1","13.8","4.5","90.00","564.112","884.824","semi","2026-01-28T07:50:46.708Z","28-01-2026 13:20:46"
4064,"1490826527743125","14.9","11.9","4.7","60.0","431.902","838.381","semi","2026-01-28T07:50:43.197Z","28-01-2026 13:20:43"
4063,"1490826564300286","14.3","13.6","4.2","90.0","526.193","823.046","semi","2026-01-28T07:50:37.165Z","28-01-2026 13:20:37"
4062,"1490826541651602","13.1","8.2","3.6","60.0","208.774","384.117","semi","2026-01-28T07:50:32.138Z","28-01-2026 13:20:32"
4061,"1490826551758051","15.4","9.8","3.2","70.0","215.157","489.747","semi","2026-01-28T07:50:22.715Z","28-01-2026 13:20:22"
4060,"44172610378711","15.4","14.3","2.8","50.00","565.600","615.961","semi","2026-01-28T07:50:18.285Z","28-01-2026 13:20:18"
4059,"1490826534917720","19.2","14.9","4.0","110.0","669.484","1133.089","semi","2026-01-28T07:50:14.120Z","28-01-2026 13:20:14"
4058,"1490826535984796","13.2","12.9","4.3","100.0","367.313","736.774","semi","2026-01-28T07:50:08.616Z","28-01-2026 13:20:08"
4057,"1490826592497616","18.7","11.8","1.8","30.0","277.778","402.274","semi","2026-01-28T07:50:05.210Z","28-01-2026 13:20:05"
4056,"1490826574722870","21.1","18.1","4.0","70.0","700.933","1516.463","semi","2026-01-28T07:50:01.491Z","28-01-2026 13:20:01"
4055,"1490826595539853","13.2","12.9","4.5","320.0","377.384","765.764","semi","2026-01-28T07:49:57.859Z","28-01-2026 13:19:57"
4054,"1490826564296521","17.1","12.3","4.0","40.0","306.047","836.602","semi","2026-01-28T07:49:54.638Z","28-01-2026 13:19:54"
4053,"1490826586834292","18.2","15.2","6.7","50.0","1078.984","1859.735","semi","2026-01-28T07:49:45.955Z","28-01-2026 13:19:45"
4052,"41175210045150","12.9","11.3","5.3","90.00","584.308","775.996","semi","2026-01-28T07:49:40.975Z","28-01-2026 13:19:40"
4051,"34323019632416","17.6","14.2","3.2","100.0","425.145","807.610","semi","2026-01-28T07:49:37.223Z","28-01-2026 13:19:37"
4050,"1490826576481082","14.1","9.6","3.5","30.0","414.691","475.206","semi","2026-01-28T07:49:28.080Z","28-01-2026 13:19:28"
4049,"1490826517857832","15.5","12.3","11.7","140.0","1480.393","2222.976","semi","2026-01-28T07:49:22.606Z","28-01-2026 13:19:22"
4048,"1490826515150873","29.6","18.8","11.4","20.0","3984.950","6348.357","semi","2026-01-28T07:49:18.689Z","28-01-2026 13:19:18"
4047,"1490826575459535","23.5","16.3","11.6","500.0","3038.903","4461.712","semi","2026-01-28T07:49:14.264Z","28-01-2026 13:19:14"
4046,"1490826553745583","16.5","13.1","7.0","470.0","846.572","1512.807","semi","2026-01-28T07:49:09.321Z","28-01-2026 13:19:09"
4045,"1490826576795474","12.3","12.3","9.7","60.0","1156.037","1468.473","semi","2026-01-28T07:49:04.846Z","28-01-2026 13:19:04"
4044,"1490826592823610","17.6","14.2","4.7","50.0","725.641","1174.557","semi","2026-01-28T07:49:00.877Z","28-01-2026 13:19:00"
4043,"1490826576178133","15.6","14.6","1.8","260.0","353.069","417.504","semi","2026-01-28T07:48:38.873Z","28-01-2026 13:18:38"
4042,"1490826576862302","15.7","10.6","5.6","100.0","682.252","925.338","semi","2026-01-28T07:48:22.151Z","28-01-2026 13:18:22"
4041,"1490826574618091","15.5","12.3","5.0","150.0","470.976","949.067","semi","2026-01-28T07:48:15.715Z","28-01-2026 13:18:15"
4040,"1490826571726671","11.8","11.4","4.2","60.0","262.849","571.484","semi","2026-01-28T07:48:10.408Z","28-01-2026 13:18:10"
4039,"1490826568006532","16.2","14.6","5.7","60.0","622.001","1354.016","semi","2026-01-28T07:48:05.037Z","28-01-2026 13:18:05"
4038,"47717410004583","16.7","11.6","3.5","40.00","455.229","672.031","semi","2026-01-28T07:47:59.121Z","28-01-2026 13:17:59"
4037,"1490826597714064","12.7","8.7","3.6","290.0","280.575","400.309","semi","2026-01-28T07:47:53.238Z","28-01-2026 13:17:53"
4036,"1490826568002192","10.5","8.2","8.3","50.0","614.981","709.516","semi","2026-01-28T07:47:48.232Z","28-01-2026 13:17:48"
4035,"1490826541696262","18.6","10.2","2.5","80.0","342.299","482.966","semi","2026-01-28T07:47:44.329Z","28-01-2026 13:17:44"
4034,"1490826596649924","17.1","13.6","6.0","100.0","717.507","1389.110","semi","2026-01-28T07:47:36.545Z","28-01-2026 13:17:36"
4033,"44172610380100","13.6","10.5","7.1","40.0","787.411","1011.346","semi","2026-01-28T07:47:33.325Z","28-01-2026 13:17:33"
4032,"1490826591967720","21.2","18.1","8.1","70.0","1789.467","3125.908","semi","2026-01-28T07:47:28.452Z","28-01-2026 13:17:28"
4031,"1490826599483163","17.2","9.6","7.5","240.0","609.718","1242.561","semi","2026-01-28T07:47:25.252Z","28-01-2026 13:17:25"
4030,"1490826577588622","22.0","20.3","8.5","70.0","2136.218","3770.346","semi","2026-01-28T07:47:20.308Z","28-01-2026 13:17:20"
4029,"1490826605983713","15.7","14.5","6.0","130.0","797.967","1358.562","semi","2026-01-28T07:47:15.054Z","28-01-2026 13:17:15"
4028,"44370710021965","16.9","11.0","5.1","90.00","605.485","951.579","semi","2026-01-28T07:47:08.262Z","28-01-2026 13:17:08"
4027,"1490826578162541","18.7","9.6","11.1","90.00","1572.897","1992.351","semi","2026-01-28T07:47:02.275Z","28-01-2026 13:17:02"
4026,"48338810013716","12.9","10.6","9.7","190.0","1100.066","1325.880","semi","2026-01-28T07:46:58.583Z","28-01-2026 13:16:58"
4025,"1490826557965076","20.7","16.8","6.7","50.000","1022.964","2342.567","semi","2026-01-28T07:46:50.218Z","28-01-2026 13:16:50"
4024,"39241610149251","16.0","15.4","2.1","50.00","354.418","516.547","semi","2026-01-28T07:46:40.845Z","28-01-2026 13:16:40"
4023,"1490826556935041","20.3","19.2","2.5","130.0","531.157","964.013","semi","2026-01-28T07:46:33.417Z","28-01-2026 13:16:33"
4022,"1490826575736680","19.9","14.4","2.7","50.0","391.360","779.054","semi","2026-01-28T07:46:27.797Z","28-01-2026 13:16:27"
4021,"1490826561762753","16.8","14.0","5.2","40.0","705.154","1228.280","semi","2026-01-28T07:46:24.050Z","28-01-2026 13:16:24"
4020,"44172610380240","29.8","11.5","4.2","100.0","1067.442","1454.580","semi","2026-01-28T07:46:21.060Z","28-01-2026 13:16:21"
4019,"1490826491921502","16.4","14.6","9.7","100.0","1248.018","2323.477","semi","2026-01-28T07:46:13.206Z","28-01-2026 13:16:13"
4018,"1490826568946190","14.7","14.7","4.4","70.00","647.503","944.366","semi","2026-01-28T07:46:09.979Z","28-01-2026 13:16:09"
4017,"1490826561527181","23.6","21.0","5.1","220.0","1546.402","2519.442","semi","2026-01-28T07:46:06.364Z","28-01-2026 13:16:06"
4016,"1490826534574333","18.4","15.3","6.0","100.0","996.519","1679.948","semi","2026-01-28T07:46:02.778Z","28-01-2026 13:16:02"
4015,"39241610148606","15.2","14.1","3.0","340.0","510.083","641.543","semi","2026-01-28T07:45:59.123Z","28-01-2026 13:15:59"
4014,"1490826540295282","14.8","12.2","3.4","80.0","404.115","616.675","semi","2026-01-28T07:45:51.948Z","28-01-2026 13:15:51"
4013,"1490826599831295","16.3","8.9","7.9","60.00","783.764","1154.194","semi","2026-01-28T07:45:47.756Z","28-01-2026 13:15:47"
4012,"7269563840733","17.2","8.5","6.5","130.0","218.744","958.957","semi","2026-01-28T07:45:42.683Z","28-01-2026 13:15:42"
4011,"1490826560648880","16.3","13.2","5.4","100.0","780.181","1162.148","semi","2026-01-28T07:45:35.386Z","28-01-2026 13:15:35"
4010,"7269564062305","15.6","8.8","5.2","230.0","573.971","714.434","semi","2026-01-28T07:45:29.423Z","28-01-2026 13:15:29"
4009,"1490826572744515","13.3","13.2","4.6","70.0","606.885","805.233","semi","2026-01-28T07:45:25.044Z","28-01-2026 13:15:25"
4008,"1490826570355441","17.4","10.9","6.3","40.0","897.277","1185.358","semi","2026-01-28T07:45:20.457Z","28-01-2026 13:15:20"
4007,"1490826591491812","11.9","7.5","8.0","150.0","549.550","711.932","semi","2026-01-28T07:45:15.146Z","28-01-2026 13:15:15"
4006,"37277487155","16.7","15.7","9.8","110.0","1669.703","2574.352","semi","2026-01-28T07:45:08.152Z","28-01-2026 13:15:08"
4005,"1490826537721710","14.7","8.6","5.3","40.0","575.920","669.380","semi","2026-01-28T07:45:01.012Z","28-01-2026 13:15:01"
4004,"1490826602293066","14.6","11.7","4.2","130.0","384.688","722.910","semi","2026-01-28T07:44:55.734Z","28-01-2026 13:14:55"
4003,"1490826545678691","13.5","10.0","5.6","70.0","574.838","747.322","semi","2026-01-28T07:44:49.904Z","28-01-2026 13:14:49"
4002,"1490826575284874","14.4","6.3","7.1","90.00","588.397","641.776","semi","2026-01-28T07:44:41.385Z","28-01-2026 13:14:41"
4001,"1490826603861663","20.3","18.1","5.8","240.0","1464.471","2136.097","semi","2026-01-28T07:44:35.055Z","28-01-2026 13:14:35"
4000,"1490826571272614","15.5","10.6","5.3","250.0","585.410","878.692","semi","2026-01-28T07:44:29.963Z","28-01-2026 13:14:29"
3999,"1490826599133141","28.6","15.4","11.0","130.0","3486.346","4825.860","semi","2026-01-28T07:44:25.651Z","28-01-2026 13:14:25"
3998,"1490826574969351","13.0","10.4","7.0","390.0","686.336","949.041","semi","2026-01-28T07:44:19.949Z","28-01-2026 13:14:19"
3997,"1490826591446883","11.8","8.8","8.6","120.0","791.178","891.587","semi","2026-01-28T07:44:16.665Z","28-01-2026 13:14:16"
3996,"1490826541371930","21.2","19.2","3.2","340.0","711.638","1310.344","semi","2026-01-28T07:44:12.140Z","28-01-2026 13:14:12"
3995,"1490826574563804","15.8","10.7","3.4","230.0","312.924","572.070","semi","2026-01-28T07:44:07.786Z","28-01-2026 13:14:07"
3994,"1490826568013591","13.6","9.9","3.7","80.00","365.890","499.564","semi","2026-01-28T07:44:04.740Z","28-01-2026 13:14:04"
3993,"1490826579569040","13.8","7.7","2.9","170.0","232.796","308.418","semi","2026-01-28T07:43:58.523Z","28-01-2026 13:13:58"
3992,"1490826524991252","17.9","11.8","5.3","50.0","688.432","1127.741","semi","2026-01-28T07:43:55.183Z","28-01-2026 13:13:55"
3991,"1490826524932695","20.0","16.7","5.9","80.00","1295.848","1961.847","semi","2026-01-28T07:43:52.013Z","28-01-2026 13:13:52"
3990,"41175210045091","14.7","6.7","2.5","80.0","181.145","245.506","semi","2026-01-28T07:43:45.250Z","28-01-2026 13:13:45"
3989,"1490826570569420","12.9","11.5","4.2","50.0","360.872","629.021","semi","2026-01-28T07:43:39.814Z","28-01-2026 13:13:39"
3988,"1490826545373443","17.2","13.1","2.7","60.0","475.610","608.808","semi","2026-01-28T07:43:33.780Z","28-01-2026 13:13:33"
